id,url,domain,category,priority,enabled
new-0377,https://openstreetmap.org/,openstreetmap.org,ranked-new-corpus,999344,true
new-0378,https://allegro.pl/,allegro.pl,ranked-new-corpus,999343,true
new-0379,https://service.gov.uk/,service.gov.uk,ranked-new-corpus,999342,true
new-0380,https://vercel.app/,vercel.app,ranked-new-corpus,999340,true
new-0381,https://elpais.com/,elpais.com,ranked-new-corpus,999339,true
new-0382,https://ovh.net/,ovh.net,ranked-new-corpus,999337,true
new-0383,https://primevideo.com/,primevideo.com,ranked-new-corpus,999336,true
new-0384,https://dailymail.co.uk/,dailymail.co.uk,ranked-new-corpus,999334,true
new-0385,https://imgur.com/,imgur.com,ranked-new-corpus,999333,true
new-0386,https://cambridge.org/,cambridge.org,ranked-new-corpus,999332,true
new-0387,https://comcast.com/,comcast.com,ranked-new-corpus,999331,true
new-0388,https://vercel-dns-017.com/,vercel-dns-017.com,ranked-new-corpus,999330,true
new-0389,https://cmediahub.ru/,cmediahub.ru,ranked-new-corpus,999328,true
new-0390,https://pvp.net/,pvp.net,ranked-new-corpus,999327,true
new-0391,https://anydesk.com/,anydesk.com,ranked-new-corpus,999326,true
new-0392,https://viber.com/,viber.com,ranked-new-corpus,999325,true
new-0393,https://amazon.in/,amazon.in,ranked-new-corpus,999323,true
new-0394,https://ks-cdn.com/,ks-cdn.com,ranked-new-corpus,999321,true
new-0395,https://cdnhwc1.com/,cdnhwc1.com,ranked-new-corpus,999320,true
new-0396,https://perplexity.ai/,perplexity.ai,ranked-new-corpus,999318,true
new-0397,https://hihonorcloud.com/,hihonorcloud.com,ranked-new-corpus,999314,true
new-0398,https://webempresa.eu/,webempresa.eu,ranked-new-corpus,999313,true
new-0399,https://consultant.ru/,consultant.ru,ranked-new-corpus,999312,true
new-0400,https://360.cn/,360.cn,ranked-new-corpus,999311,true
new-0401,https://vkontakte.ru/,vkontakte.ru,ranked-new-corpus,999308,true
new-0402,https://bunnyinfra.net/,bunnyinfra.net,ranked-new-corpus,999307,true
new-0403,https://cbsnews.com/,cbsnews.com,ranked-new-corpus,999305,true
new-0404,https://seznam.cz/,seznam.cz,ranked-new-corpus,999304,true
new-0405,https://wps.com/,wps.com,ranked-new-corpus,999303,true
new-0406,https://dailymail.com/,dailymail.com,ranked-new-corpus,999302,true
new-0407,https://lemonde.fr/,lemonde.fr,ranked-new-corpus,999301,true
new-0408,https://fb.com/,fb.com,ranked-new-corpus,999299,true
new-0409,https://alipaydns.com/,alipaydns.com,ranked-new-corpus,999297,true
new-0410,https://samsungacr.com/,samsungacr.com,ranked-new-corpus,999296,true
new-0411,https://kick.com/,kick.com,ranked-new-corpus,999294,true
new-0412,https://sophos.com/,sophos.com,ranked-new-corpus,999292,true
new-0413,https://marriott.com/,marriott.com,ranked-new-corpus,999291,true
new-0414,https://cnet.com/,cnet.com,ranked-new-corpus,999290,true
new-0415,https://hostgator.com.br/,hostgator.com.br,ranked-new-corpus,999289,true
new-0416,https://spiegel.de/,spiegel.de,ranked-new-corpus,999288,true
new-0417,https://amazon.es/,amazon.es,ranked-new-corpus,999287,true
new-0418,https://iso.org/,iso.org,ranked-new-corpus,999286,true
new-0419,https://independent.co.uk/,independent.co.uk,ranked-new-corpus,999285,true
new-0420,https://wpguardian.io/,wpguardian.io,ranked-new-corpus,999284,true
new-0421,https://amazon.it/,amazon.it,ranked-new-corpus,999283,true
new-0422,https://ya.ru/,ya.ru,ranked-new-corpus,999280,true
new-0423,https://mailchimp.com/,mailchimp.com,ranked-new-corpus,999279,true
new-0424,https://ring.com/,ring.com,ranked-new-corpus,999278,true
new-0425,https://linode.com/,linode.com,ranked-new-corpus,999277,true
new-0426,https://itch.io/,itch.io,ranked-new-corpus,999275,true
new-0427,https://asus.com/,asus.com,ranked-new-corpus,999273,true
new-0428,https://g.co/,g.co,ranked-new-corpus,999272,true
new-0429,https://bitdefender.net/,bitdefender.net,ranked-new-corpus,999270,true
new-0430,https://blackhub.team/,blackhub.team,ranked-new-corpus,999267,true
new-0431,https://stripchat.com/,stripchat.com,ranked-new-corpus,999266,true
new-0432,https://mlb.com/,mlb.com,ranked-new-corpus,999264,true
new-0433,https://share-dns.com/,share-dns.com,ranked-new-corpus,999262,true
new-0434,https://githubusercontent.com/,githubusercontent.com,ranked-new-corpus,999260,true
new-0435,https://shopee.co.id/,shopee.co.id,ranked-new-corpus,999257,true
new-0436,https://zillow.com/,zillow.com,ranked-new-corpus,999255,true
new-0437,https://beyondwickedmapping.org/,beyondwickedmapping.org,ranked-new-corpus,999254,true
new-0438,https://google.co.uk/,google.co.uk,ranked-new-corpus,999253,true
new-0439,https://python.org/,python.org,ranked-new-corpus,999252,true
new-0440,https://bandcamp.com/,bandcamp.com,ranked-new-corpus,999251,true
new-0441,https://wpguardian.com/,wpguardian.com,ranked-new-corpus,999250,true
new-0442,https://cursor.sh/,cursor.sh,ranked-new-corpus,999249,true
new-0443,https://wattpad.com/,wattpad.com,ranked-new-corpus,999247,true
new-0444,https://nmrodam.com/,nmrodam.com,ranked-new-corpus,999246,true
new-0445,https://homedepot.com/,homedepot.com,ranked-new-corpus,999245,true
new-0446,https://curseforge.com/,curseforge.com,ranked-new-corpus,999240,true
new-0447,https://bestbuy.com/,bestbuy.com,ranked-new-corpus,999239,true
new-0448,https://mediafire.com/,mediafire.com,ranked-new-corpus,999238,true
new-0449,https://fifa.com/,fifa.com,ranked-new-corpus,999236,true
new-0450,https://steamstatic.com/,steamstatic.com,ranked-new-corpus,999235,true
new-0451,https://ddnss.de/,ddnss.de,ranked-new-corpus,999233,true
new-0452,https://bild.de/,bild.de,ranked-new-corpus,999232,true
new-0453,https://fda.gov/,fda.gov,ranked-new-corpus,999231,true
new-0454,https://nikkei.com/,nikkei.com,ranked-new-corpus,999230,true
new-0455,https://ted.com/,ted.com,ranked-new-corpus,999229,true
new-0456,https://sedo.com/,sedo.com,ranked-new-corpus,999228,true
new-0457,https://airbnb.com/,airbnb.com,ranked-new-corpus,999227,true
new-0458,https://allaboutcookies.org/,allaboutcookies.org,ranked-new-corpus,999224,true
new-0459,https://usgovcloudapi.net/,usgovcloudapi.net,ranked-new-corpus,999223,true
new-0460,https://herokudns.com/,herokudns.com,ranked-new-corpus,999221,true
new-0461,https://ad-tech.ru/,ad-tech.ru,ranked-new-corpus,999220,true
new-0462,https://parklogic.com/,parklogic.com,ranked-new-corpus,999219,true
new-0463,https://mckinsey.com/,mckinsey.com,ranked-new-corpus,999218,true
new-0464,https://expedia.com/,expedia.com,ranked-new-corpus,999217,true
new-0465,https://craigslist.org/,craigslist.org,ranked-new-corpus,999216,true
new-0466,https://ovscdns.com/,ovscdns.com,ranked-new-corpus,999215,true
new-0467,https://wcdnga.com/,wcdnga.com,ranked-new-corpus,999214,true
new-0468,https://fiverr.com/,fiverr.com,ranked-new-corpus,999212,true
new-0469,https://visma.com/,visma.com,ranked-new-corpus,999211,true
new-0470,https://shopeemobile.com/,shopeemobile.com,ranked-new-corpus,999210,true
new-0471,https://apnews.com/,apnews.com,ranked-new-corpus,999208,true
new-0472,https://abovedomains.com/,abovedomains.com,ranked-new-corpus,999207,true
new-0473,https://welt.de/,welt.de,ranked-new-corpus,999203,true
new-0474,https://wb.ru/,wb.ru,ranked-new-corpus,999202,true
new-0475,https://networkadvertising.org/,networkadvertising.org,ranked-new-corpus,999201,true
new-0476,https://zoho.com/,zoho.com,ranked-new-corpus,999199,true
new-0477,https://ozone.ru/,ozone.ru,ranked-new-corpus,999198,true
new-0478,https://rt.ru/,rt.ru,ranked-new-corpus,999197,true
new-0479,https://porkbun.com/,porkbun.com,ranked-new-corpus,999195,true
new-0480,https://mercadolivre.com.br/,mercadolivre.com.br,ranked-new-corpus,999194,true
new-0481,https://mobolize.com/,mobolize.com,ranked-new-corpus,999191,true
new-0482,https://usps.com/,usps.com,ranked-new-corpus,999190,true
new-0483,https://people.com/,people.com,ranked-new-corpus,999189,true
new-0484,https://disneyplus.com/,disneyplus.com,ranked-new-corpus,999188,true
new-0485,https://ameblo.jp/,ameblo.jp,ranked-new-corpus,999187,true
new-0486,https://no-ip.com/,no-ip.com,ranked-new-corpus,999185,true
new-0487,https://daum.net/,daum.net,ranked-new-corpus,999183,true
new-0488,https://xbox.com/,xbox.com,ranked-new-corpus,999182,true
new-0489,https://prnewswire.com/,prnewswire.com,ranked-new-corpus,999180,true
new-0490,https://erome.com/,erome.com,ranked-new-corpus,999178,true
new-0491,https://akamaitech.net/,akamaitech.net,ranked-new-corpus,999176,true
new-0492,https://academia.edu/,academia.edu,ranked-new-corpus,999174,true
new-0493,https://orderbox-dns.com/,orderbox-dns.com,ranked-new-corpus,999172,true
new-0494,https://blackberry.com/,blackberry.com,ranked-new-corpus,999169,true
new-0495,https://vivo.com.cn/,vivo.com.cn,ranked-new-corpus,999168,true
new-0496,https://odoo.com/,odoo.com,ranked-new-corpus,999167,true
new-0497,https://deepl.com/,deepl.com,ranked-new-corpus,999164,true
new-0498,https://buydomains.com/,buydomains.com,ranked-new-corpus,999163,true
new-0499,https://lefigaro.fr/,lefigaro.fr,ranked-new-corpus,999162,true
new-0500,https://meta.com/,meta.com,ranked-new-corpus,999161,true
new-0501,https://theverge.com/,theverge.com,ranked-new-corpus,999158,true
new-0502,https://focus.de/,focus.de,ranked-new-corpus,999157,true
new-0503,https://att.net/,att.net,ranked-new-corpus,999156,true
new-0504,https://lgtvcommon.com/,lgtvcommon.com,ranked-new-corpus,999155,true
new-0505,https://zpath.net/,zpath.net,ranked-new-corpus,999153,true
new-0506,https://livejournal.com/,livejournal.com,ranked-new-corpus,999152,true
new-0507,https://zoom.com/,zoom.com,ranked-new-corpus,999151,true
new-0508,https://onlyfans.com/,onlyfans.com,ranked-new-corpus,999150,true
new-0509,https://usda.gov/,usda.gov,ranked-new-corpus,999149,true
new-0510,https://agoda.com/,agoda.com,ranked-new-corpus,999148,true
new-0511,https://discogs.com/,discogs.com,ranked-new-corpus,999147,true
new-0512,https://amazon.com.br/,amazon.com.br,ranked-new-corpus,999145,true
new-0513,https://ryanair.com/,ryanair.com,ranked-new-corpus,999144,true
new-0514,https://it.com/,it.com,ranked-new-corpus,999143,true
new-0515,https://figma.com/,figma.com,ranked-new-corpus,999142,true
new-0516,https://washington.edu/,washington.edu,ranked-new-corpus,999141,true
new-0517,https://hbr.org/,hbr.org,ranked-new-corpus,999140,true
new-0518,https://amazon.com.au/,amazon.com.au,ranked-new-corpus,999138,true
new-0519,https://ebay.co.uk/,ebay.co.uk,ranked-new-corpus,999137,true
new-0520,https://lg.com/,lg.com,ranked-new-corpus,999136,true
new-0521,https://appspot.com/,appspot.com,ranked-new-corpus,999135,true
new-0522,https://jetbrains.com/,jetbrains.com,ranked-new-corpus,999134,true
new-0523,https://xvideos.com/,xvideos.com,ranked-new-corpus,999132,true
new-0524,https://myspace.com/,myspace.com,ranked-new-corpus,999131,true
new-0525,https://pexels.com/,pexels.com,ranked-new-corpus,999129,true
new-0526,https://chess.com/,chess.com,ranked-new-corpus,999128,true
new-0527,https://nbcnews.com/,nbcnews.com,ranked-new-corpus,999126,true
new-0528,https://frontiersin.org/,frontiersin.org,ranked-new-corpus,999124,true
new-0529,https://synology.com/,synology.com,ranked-new-corpus,999123,true
new-0530,https://pikabu.ru/,pikabu.ru,ranked-new-corpus,999122,true
new-0531,https://keenetic.io/,keenetic.io,ranked-new-corpus,999121,true
new-0532,https://ebay.de/,ebay.de,ranked-new-corpus,999120,true
new-0533,https://queniuaa.com/,queniuaa.com,ranked-new-corpus,999119,true
new-0534,https://mayoclinic.org/,mayoclinic.org,ranked-new-corpus,999118,true
new-0535,https://gov.br/,gov.br,ranked-new-corpus,999115,true
new-0536,https://biblegateway.com/,biblegateway.com,ranked-new-corpus,999113,true
new-0537,https://bankofamerica.com/,bankofamerica.com,ranked-new-corpus,999110,true
new-0538,https://princeton.edu/,princeton.edu,ranked-new-corpus,999109,true
new-0539,https://arcgis.com/,arcgis.com,ranked-new-corpus,999108,true
new-0540,https://readthedocs.io/,readthedocs.io,ranked-new-corpus,999107,true
new-0541,https://pornhub.com/,pornhub.com,ranked-new-corpus,999105,true
new-0542,https://ys7.com/,ys7.com,ranked-new-corpus,999104,true
new-0543,https://worldbank.org/,worldbank.org,ranked-new-corpus,999103,true
new-0544,https://pccc.com/,pccc.com,ranked-new-corpus,999102,true
new-0545,https://360safe.com/,360safe.com,ranked-new-corpus,999101,true
new-0546,https://agora.io/,agora.io,ranked-new-corpus,999100,true
new-0547,https://dbankcloud.ru/,dbankcloud.ru,ranked-new-corpus,999098,true
new-0548,https://hilton.com/,hilton.com,ranked-new-corpus,999097,true
new-0549,https://kleinanzeigen.de/,kleinanzeigen.de,ranked-new-corpus,999096,true
new-0550,https://coupang.com/,coupang.com,ranked-new-corpus,999095,true
new-0551,https://herokuapp.com/,herokuapp.com,ranked-new-corpus,999093,true
new-0552,https://latimes.com/,latimes.com,ranked-new-corpus,999091,true
new-0553,https://nintendo.net/,nintendo.net,ranked-new-corpus,999090,true
new-0554,https://opera-api2.com/,opera-api2.com,ranked-new-corpus,999086,true
new-0555,https://dnse0.com/,dnse0.com,ranked-new-corpus,999085,true
new-0556,https://starlink.com/,starlink.com,ranked-new-corpus,999084,true
new-0557,https://magnit.ru/,magnit.ru,ranked-new-corpus,999083,true
new-0558,https://internetwarriors.net/,internetwarriors.net,ranked-new-corpus,999081,true
new-0559,https://playrix.com/,playrix.com,ranked-new-corpus,999080,true
new-0560,https://tbank.ru/,tbank.ru,ranked-new-corpus,999079,true
new-0561,https://aiv-delivery.net/,aiv-delivery.net,ranked-new-corpus,999078,true
new-0562,https://immedia-semi.com/,immedia-semi.com,ranked-new-corpus,999077,true
new-0563,https://smartthings.com/,smartthings.com,ranked-new-corpus,999074,true
new-0564,https://epa.gov/,epa.gov,ranked-new-corpus,999072,true
new-0565,https://miwifi.com/,miwifi.com,ranked-new-corpus,999071,true
new-0566,https://docker.io/,docker.io,ranked-new-corpus,999070,true
new-0567,https://genius.com/,genius.com,ranked-new-corpus,999067,true
new-0568,https://deloitte.com/,deloitte.com,ranked-new-corpus,999066,true
new-0569,https://youku.com/,youku.com,ranked-new-corpus,999065,true
new-0570,https://state.gov/,state.gov,ranked-new-corpus,999064,true
new-0571,https://lowes.com/,lowes.com,ranked-new-corpus,999063,true
new-0572,https://bytefcdn.com/,bytefcdn.com,ranked-new-corpus,999062,true
new-0573,https://lwsdns.com/,lwsdns.com,ranked-new-corpus,999061,true
new-0574,https://onet.pl/,onet.pl,ranked-new-corpus,999060,true
new-0575,https://netlify.app/,netlify.app,ranked-new-corpus,999059,true
new-0576,https://eporner.com/,eporner.com,ranked-new-corpus,999058,true
new-0577,https://one.com/,one.com,ranked-new-corpus,999057,true
new-0578,https://zenecn.net/,zenecn.net,ranked-new-corpus,999056,true
new-0579,https://volcgslb.com/,volcgslb.com,ranked-new-corpus,999055,true
new-0580,https://leiniao.com/,leiniao.com,ranked-new-corpus,999054,true
new-0581,https://character.ai/,character.ai,ranked-new-corpus,999053,true
new-0582,https://mailchi.mp/,mailchi.mp,ranked-new-corpus,999052,true
new-0583,https://webmd.com/,webmd.com,ranked-new-corpus,999051,true
new-0584,https://mercadolibre.com.ar/,mercadolibre.com.ar,ranked-new-corpus,999050,true
new-0585,https://chaturbate.com/,chaturbate.com,ranked-new-corpus,999048,true
new-0586,https://tailscale.com/,tailscale.com,ranked-new-corpus,999047,true
new-0587,https://investopedia.com/,investopedia.com,ranked-new-corpus,999046,true
new-0588,https://fidelity.com/,fidelity.com,ranked-new-corpus,999045,true
new-0589,https://epam.com/,epam.com,ranked-new-corpus,999044,true
new-0590,https://hm.com/,hm.com,ranked-new-corpus,999043,true
new-0591,https://note.com/,note.com,ranked-new-corpus,999042,true
new-0592,https://repubblica.it/,repubblica.it,ranked-new-corpus,999041,true
new-0593,https://jd.com/,jd.com,ranked-new-corpus,999040,true
new-0594,https://change.org/,change.org,ranked-new-corpus,999039,true
new-0595,https://dnse2.com/,dnse2.com,ranked-new-corpus,999038,true
new-0596,https://thenai.org/,thenai.org,ranked-new-corpus,999037,true
new-0597,https://amagi.tv/,amagi.tv,ranked-new-corpus,999036,true
new-0598,https://kunluncan.com/,kunluncan.com,ranked-new-corpus,999035,true
new-0599,https://ubi.com/,ubi.com,ranked-new-corpus,999034,true
new-0600,https://nationalgeographic.com/,nationalgeographic.com,ranked-new-corpus,999033,true
new-0601,https://ancestry.com/,ancestry.com,ranked-new-corpus,999032,true
new-0602,https://xnxx.com/,xnxx.com,ranked-new-corpus,999031,true
new-0603,https://xerox.com/,xerox.com,ranked-new-corpus,999030,true
new-0604,https://nexusmods.com/,nexusmods.com,ranked-new-corpus,999029,true
new-0605,https://paramountplus.com/,paramountplus.com,ranked-new-corpus,999028,true
new-0606,https://xhamster46.desi/,xhamster46.desi,ranked-new-corpus,999027,true
new-0607,https://corriere.it/,corriere.it,ranked-new-corpus,999025,true
new-0608,https://tsyndicate.com/,tsyndicate.com,ranked-new-corpus,999023,true
new-0609,https://healthline.com/,healthline.com,ranked-new-corpus,999022,true
new-0610,https://caixa.gov.br/,caixa.gov.br,ranked-new-corpus,999021,true
new-0611,https://tplinknbu.com/,tplinknbu.com,ranked-new-corpus,999017,true
new-0612,https://weforum.org/,weforum.org,ranked-new-corpus,999016,true
new-0613,https://otto.de/,otto.de,ranked-new-corpus,999015,true
new-0614,https://cdn-vk.ru/,cdn-vk.ru,ranked-new-corpus,999014,true
new-0615,https://kwai.com/,kwai.com,ranked-new-corpus,999013,true
new-0616,https://pixiv.net/,pixiv.net,ranked-new-corpus,999012,true
new-0617,https://ddns.net/,ddns.net,ranked-new-corpus,999011,true
new-0618,https://sofascore.com/,sofascore.com,ranked-new-corpus,999010,true
new-0619,https://ubnt.com/,ubnt.com,ranked-new-corpus,999009,true
new-0620,https://trendyol.com/,trendyol.com,ranked-new-corpus,999008,true
new-0621,https://transsion-os.com/,transsion-os.com,ranked-new-corpus,999007,true
new-0622,https://opera-api.com/,opera-api.com,ranked-new-corpus,999006,true
new-0623,https://flightradar24.com/,flightradar24.com,ranked-new-corpus,999005,true
new-0624,https://faphouse.com/,faphouse.com,ranked-new-corpus,999004,true
new-0625,https://elmundo.es/,elmundo.es,ranked-new-corpus,999003,true
new-0626,https://bol.com/,bol.com,ranked-new-corpus,999002,true
new-0627,https://bytefcdn-ttpus.com/,bytefcdn-ttpus.com,ranked-new-corpus,999001,true
new-0628,https://eu.com/,eu.com,ranked-new-corpus,998999,true
new-0629,https://xhcdn.com/,xhcdn.com,ranked-new-corpus,998998,true
new-0630,https://nextlgsdp.com/,nextlgsdp.com,ranked-new-corpus,998997,true
new-0631,https://archiveofourown.org/,archiveofourown.org,ranked-new-corpus,998996,true
new-0632,https://binance.com/,binance.com,ranked-new-corpus,998995,true
new-0633,https://heytapmobi.com/,heytapmobi.com,ranked-new-corpus,998994,true
new-0634,https://stbid.ru/,stbid.ru,ranked-new-corpus,998993,true
new-0635,https://flipkart.com/,flipkart.com,ranked-new-corpus,998990,true
new-0636,https://t-mobile.com/,t-mobile.com,ranked-new-corpus,998989,true
new-0637,https://webhostbox.net/,webhostbox.net,ranked-new-corpus,998988,true
new-0638,https://costco.com/,costco.com,ranked-new-corpus,998987,true
new-0639,https://ox.ac.uk/,ox.ac.uk,ranked-new-corpus,998986,true
new-0640,https://themeforest.net/,themeforest.net,ranked-new-corpus,998985,true
new-0641,https://xing.com/,xing.com,ranked-new-corpus,998984,true
new-0642,https://theatlantic.com/,theatlantic.com,ranked-new-corpus,998983,true
new-0643,https://ltwebstatic.com/,ltwebstatic.com,ranked-new-corpus,998982,true
new-0644,https://whitehouse.gov/,whitehouse.gov,ranked-new-corpus,998981,true
new-0645,https://cdnhwc2.com/,cdnhwc2.com,ranked-new-corpus,998980,true
new-0646,https://statcounter.com/,statcounter.com,ranked-new-corpus,998978,true
new-0647,https://freepik.com/,freepik.com,ranked-new-corpus,998977,true
new-0648,https://kontur.ru/,kontur.ru,ranked-new-corpus,998976,true
new-0649,https://youronlinechoices.com/,youronlinechoices.com,ranked-new-corpus,998974,true
new-0650,https://umich.edu/,umich.edu,ranked-new-corpus,998973,true
new-0651,https://ecosia.org/,ecosia.org,ranked-new-corpus,998972,true
new-0652,https://shopee.ph/,shopee.ph,ranked-new-corpus,998971,true
new-0653,https://spamhaus.org/,spamhaus.org,ranked-new-corpus,998969,true
new-0654,https://gtm-a2b2.com/,gtm-a2b2.com,ranked-new-corpus,998968,true
new-0655,https://nextcloud.com/,nextcloud.com,ranked-new-corpus,998967,true
new-0656,https://infobae.com/,infobae.com,ranked-new-corpus,998966,true
new-0657,https://columbia.edu/,columbia.edu,ranked-new-corpus,998965,true
new-0658,https://incapdns.net/,incapdns.net,ranked-new-corpus,998964,true
new-0659,https://flashscore.com/,flashscore.com,ranked-new-corpus,998963,true
new-0660,https://amemv.com/,amemv.com,ranked-new-corpus,998962,true
new-0661,https://letterboxd.com/,letterboxd.com,ranked-new-corpus,998961,true
new-0662,https://docomo.ne.jp/,docomo.ne.jp,ranked-new-corpus,998960,true
new-0663,https://interia.pl/,interia.pl,ranked-new-corpus,998958,true
new-0664,https://vk-analytics.ru/,vk-analytics.ru,ranked-new-corpus,998956,true
new-0665,https://zhihu.com/,zhihu.com,ranked-new-corpus,998955,true
new-0666,https://garmin.com/,garmin.com,ranked-new-corpus,998954,true
new-0667,https://olx.com.br/,olx.com.br,ranked-new-corpus,998953,true
new-0668,https://amazon.com.mx/,amazon.com.mx,ranked-new-corpus,998952,true
new-0669,https://pbs.org/,pbs.org,ranked-new-corpus,998951,true
new-0670,https://statuspage.io/,statuspage.io,ranked-new-corpus,998949,true
new-0671,https://moneycontrol.com/,moneycontrol.com,ranked-new-corpus,998948,true
new-0672,https://wise.com/,wise.com,ranked-new-corpus,998947,true
new-0673,https://epicgames.dev/,epicgames.dev,ranked-new-corpus,998946,true
new-0674,https://tesla.com/,tesla.com,ranked-new-corpus,998945,true
new-0675,https://xhamster.desi/,xhamster.desi,ranked-new-corpus,998944,true
new-0676,https://poki.com/,poki.com,ranked-new-corpus,998943,true
new-0677,https://samsungcloudsolution.net/,samsungcloudsolution.net,ranked-new-corpus,998942,true
new-0678,https://douyinvod.com/,douyinvod.com,ranked-new-corpus,998940,true
new-0679,https://redfin.com/,redfin.com,ranked-new-corpus,998939,true
new-0680,https://n-tv.de/,n-tv.de,ranked-new-corpus,998938,true
new-0681,https://kohls.com/,kohls.com,ranked-new-corpus,998937,true
new-0682,https://theconversation.com/,theconversation.com,ranked-new-corpus,998936,true
new-0683,https://alphonso.tv/,alphonso.tv,ranked-new-corpus,998935,true
new-0684,https://bund.de/,bund.de,ranked-new-corpus,998934,true
new-0685,https://ouest-france.fr/,ouest-france.fr,ranked-new-corpus,998933,true
new-0686,https://tiktokrow-cdn.com/,tiktokrow-cdn.com,ranked-new-corpus,998932,true
new-0687,https://netgear.com/,netgear.com,ranked-new-corpus,998931,true
new-0688,https://riotgames.com/,riotgames.com,ranked-new-corpus,998929,true
new-0689,https://as.com/,as.com,ranked-new-corpus,998928,true
new-0690,https://rtve.es/,rtve.es,ranked-new-corpus,998925,true
new-0691,https://terra.com.br/,terra.com.br,ranked-new-corpus,998924,true
new-0692,https://marca.com/,marca.com,ranked-new-corpus,998923,true
new-0693,https://huffpost.com/,huffpost.com,ranked-new-corpus,998922,true
new-0694,https://ameba.jp/,ameba.jp,ranked-new-corpus,998921,true
new-0695,https://bfmtv.com/,bfmtv.com,ranked-new-corpus,998920,true
new-0696,https://kslawin.com/,kslawin.com,ranked-new-corpus,998919,true
new-0697,https://goal.com/,goal.com,ranked-new-corpus,998918,true
new-0698,https://plex.direct/,plex.direct,ranked-new-corpus,998917,true
new-0699,https://skroutz.gr/,skroutz.gr,ranked-new-corpus,998916,true
new-0700,https://ilovepdf.com/,ilovepdf.com,ranked-new-corpus,998915,true
new-0701,https://google.fr/,google.fr,ranked-new-corpus,998914,true
new-0702,https://wscvip.cn/,wscvip.cn,ranked-new-corpus,998913,true
new-0703,https://ovscdns.net/,ovscdns.net,ranked-new-corpus,998912,true
new-0704,https://crazygames.com/,crazygames.com,ranked-new-corpus,998911,true
new-0705,https://digitaloceanspaces.com/,digitaloceanspaces.com,ranked-new-corpus,998910,true
new-0706,https://oecd.org/,oecd.org,ranked-new-corpus,998909,true
new-0707,https://mi-img.com/,mi-img.com,ranked-new-corpus,998908,true
new-0708,https://tubi.io/,tubi.io,ranked-new-corpus,998907,true
new-0709,https://wbbasket.ru/,wbbasket.ru,ranked-new-corpus,998906,true
new-0710,https://ultimate-guitar.com/,ultimate-guitar.com,ranked-new-corpus,998905,true
new-0711,https://tabelog.com/,tabelog.com,ranked-new-corpus,998904,true
new-0712,https://mps.gov.cn/,mps.gov.cn,ranked-new-corpus,998903,true
new-0713,https://finn.no/,finn.no,ranked-new-corpus,998902,true
new-0714,https://aparat.com/,aparat.com,ranked-new-corpus,998901,true
new-0715,https://inkuai.com/,inkuai.com,ranked-new-corpus,998900,true
new-0716,https://leparisien.fr/,leparisien.fr,ranked-new-corpus,998899,true
new-0717,https://kickstarter.com/,kickstarter.com,ranked-new-corpus,998898,true
new-0718,https://tnaflix.com/,tnaflix.com,ranked-new-corpus,998897,true
new-0719,https://wetteronline.de/,wetteronline.de,ranked-new-corpus,998895,true
new-0720,https://superhosting.bg/,superhosting.bg,ranked-new-corpus,998894,true
new-0721,https://lge.com/,lge.com,ranked-new-corpus,998893,true
new-0722,https://olx.pl/,olx.pl,ranked-new-corpus,998892,true
new-0723,https://maricopa.gov/,maricopa.gov,ranked-new-corpus,998891,true
new-0724,https://cookpad.com/,cookpad.com,ranked-new-corpus,998889,true
new-0725,https://skysports.com/,skysports.com,ranked-new-corpus,998888,true
new-0726,https://google.ca/,google.ca,ranked-new-corpus,998887,true
new-0727,https://gsmarena.com/,gsmarena.com,ranked-new-corpus,998886,true
new-0728,https://xhaccess.com/,xhaccess.com,ranked-new-corpus,998885,true
new-0729,https://zijieapi.com/,zijieapi.com,ranked-new-corpus,998883,true
new-0730,https://gofundme.com/,gofundme.com,ranked-new-corpus,998882,true
new-0731,https://nypost.com/,nypost.com,ranked-new-corpus,998881,true
new-0732,https://mythad.com/,mythad.com,ranked-new-corpus,998880,true
new-0733,https://rbc.ru/,rbc.ru,ranked-new-corpus,998879,true
new-0734,https://jimdo.com/,jimdo.com,ranked-new-corpus,998878,true
new-0735,https://typeform.com/,typeform.com,ranked-new-corpus,998877,true
new-0736,https://lanacion.com.ar/,lanacion.com.ar,ranked-new-corpus,998876,true
new-0737,https://supabase.co/,supabase.co,ranked-new-corpus,998872,true
new-0738,https://alipay.com/,alipay.com,ranked-new-corpus,998871,true
new-0739,https://dnse1.com/,dnse1.com,ranked-new-corpus,998869,true
new-0740,https://us.com/,us.com,ranked-new-corpus,998868,true
new-0741,https://hltv.org/,hltv.org,ranked-new-corpus,998866,true
new-0742,https://safety.google/,safety.google,ranked-new-corpus,998865,true
new-0743,https://apa.org/,apa.org,ranked-new-corpus,998864,true
new-0744,https://amd.com/,amd.com,ranked-new-corpus,998863,true
new-0745,https://vivo.com/,vivo.com,ranked-new-corpus,998862,true
new-0746,https://warnerbros.com/,warnerbros.com,ranked-new-corpus,998861,true
new-0747,https://xiaohongshu.com/,xiaohongshu.com,ranked-new-corpus,998860,true
new-0748,https://samsungcloud.tv/,samsungcloud.tv,ranked-new-corpus,998859,true
new-0749,https://byteoversea.com/,byteoversea.com,ranked-new-corpus,998858,true
new-0750,https://meethue.com/,meethue.com,ranked-new-corpus,998857,true
new-0751,https://mercadolibre.com.mx/,mercadolibre.com.mx,ranked-new-corpus,998856,true
